PMZ_0007744-RA	gi|193211603|ref|NP_001123203.1|	25.541	231	149	6	6	665	89	307	3.46e-05	50.1
PMZ_0007744-RA	gi|193211594|ref|NP_001123199.1|	26.027	219	142	5	33	665	182	388	5.79e-05	49.3
PMZ_0007744-RA	gi|193211596|ref|NP_001123200.1|	26.027	219	142	5	33	665	182	388	5.79e-05	49.3
PMZ_0007744-RA	gi|55742734|ref|NP_056247.1|	26.027	219	142	5	33	665	182	388	5.79e-05	49.3
PMZ_0007744-RA	gi|193211598|ref|NP_001123201.1|	26.027	219	142	5	33	665	182	388	5.79e-05	49.3
PMZ_0007744-RA	gi|530391439|ref|XP_005252202.1|	26.667	180	118	6	708	1229	1402	1573	6.30e-05	49.3
PMZ_0007744-RA	gi|194595509|ref|NP_001123910.1|	26.667	180	118	6	708	1229	1390	1561	6.41e-05	49.3
PMZ_0007744-RA	gi|154759259|ref|NP_003118.2|	26.667	180	118	6	708	1229	1390	1561	6.51e-05	49.3
PMZ_0007744-RA	gi|306966132|ref|NP_001182461.1|	26.667	180	118	6	708	1229	1370	1541	6.73e-05	49.3
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	52.327	623	297	0	3	1871	3246	3868	0.0	668
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	51.290	620	302	0	12	1871	3006	3625	0.0	648
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	50.886	621	305	0	6	1868	2518	3138	0.0	647
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	51.047	621	304	0	6	1868	2275	2895	0.0	636
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	50.081	621	310	0	6	1868	2761	3381	0.0	632
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	49.919	621	310	1	6	1868	3490	4109	0.0	614
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	48.714	622	318	1	6	1868	2031	2652	0.0	600
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	47.673	623	324	2	6	1868	1787	2409	0.0	583
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	46.500	600	319	2	24	1817	1549	2148	5.75e-179	565
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	46.515	617	328	2	24	1868	1305	1921	1.19e-177	561
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	45.981	622	334	2	9	1868	1056	1677	1.24e-171	543
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	44.373	622	344	2	3	1868	3732	4351	7.37e-165	524
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	44.283	621	344	2	12	1868	813	1433	1.01e-160	512
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	37.500	624	386	3	3	1868	3975	4596	4.92e-126	412
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	37.340	624	386	2	12	1868	566	1189	8.25e-126	411
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	32.805	631	412	6	3	1871	4216	4842	3.64e-95	322
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	32.143	644	401	9	9	1871	316	946	5.31e-86	296
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	27.852	596	388	13	105	1808	101	682	6.39e-48	183
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	26.457	635	443	10	12	1871	4709	5334	6.45e-48	183
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	25.868	634	412	10	30	1787	4960	5583	2.20e-42	166
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	23.927	606	418	11	42	1787	5210	5796	1.32e-35	145
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	24.444	585	390	19	87	1799	5861	6407	2.03e-24	111
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	23.323	626	417	17	60	1871	5568	6152	4.02e-23	107
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	22.710	524	306	13	372	1787	86	562	3.60e-18	91.3
PMZ_0007748-RA	gi|115527120|ref|NP_004534.2|	24.583	659	395	21	27	1787	181	809	9.70e-17	86.7
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	52.412	622	296	0	3	1868	3489	4110	0.0	668
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	51.373	619	301	0	12	1868	3249	3867	0.0	648
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	51.047	621	304	0	6	1868	2518	3138	0.0	647
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	50.564	621	307	0	6	1868	2761	3381	0.0	639
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	51.047	621	304	0	6	1868	2275	2895	0.0	636
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	50.565	619	306	0	12	1868	3006	3624	0.0	634
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	48.953	621	317	0	6	1868	3733	4353	0.0	620
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	47.749	622	325	0	3	1868	3975	4596	0.0	610
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	48.714	622	318	1	6	1868	2031	2652	0.0	600
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	47.334	619	326	0	12	1868	4464	5082	0.0	592
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	47.173	619	327	0	12	1868	4950	5568	0.0	588
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	47.673	623	324	2	6	1868	1787	2409	0.0	583
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	46.656	613	327	0	30	1868	4227	4839	0.0	577
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	46.656	613	327	0	30	1868	4713	5325	0.0	576
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	47.635	613	320	1	30	1868	5199	5810	0.0	571
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	46.500	600	319	2	24	1817	1549	2148	1.02e-178	564
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	46.515	617	328	2	24	1868	1305	1921	2.12e-177	560
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	45.981	622	334	2	9	1868	1056	1677	3.59e-171	542
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	44.283	621	344	2	12	1868	813	1433	2.64e-160	511
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	43.942	619	345	2	12	1868	5436	6052	2.40e-158	505
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	37.500	624	386	3	3	1868	5676	6297	3.07e-126	412
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	37.340	624	386	2	12	1868	566	1189	1.38e-125	410
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	32.805	631	412	6	3	1871	5917	6543	2.35e-95	323
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	32.143	644	401	9	9	1871	316	946	7.68e-86	295
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	26.457	635	443	10	12	1871	6410	7035	5.07e-48	183
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	27.852	596	388	13	105	1808	101	682	7.97e-48	183
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	25.394	634	415	10	30	1787	6661	7284	2.21e-40	160
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	23.645	609	416	13	42	1787	6911	7497	1.41e-31	133
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	24.178	608	411	18	87	1871	7562	8132	3.83e-27	119
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	23.323	626	417	17	60	1871	7269	7853	3.54e-23	107
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	22.710	524	306	13	372	1787	86	562	4.48e-18	90.9
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	24.583	659	395	21	27	1787	181	809	1.12e-16	86.3
PMZ_0007748-RA	gi|530370439|ref|XP_005246655.1|	23.007	552	353	16	39	1592	7728	8241	8.37e-13	73.9
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	52.412	622	296	0	3	1868	3489	4110	0.0	668
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	51.373	619	301	0	12	1868	3249	3867	0.0	648
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	51.047	621	304	0	6	1868	2518	3138	0.0	647
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	50.564	621	307	0	6	1868	2761	3381	0.0	639
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	51.047	621	304	0	6	1868	2275	2895	0.0	636
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	50.565	619	306	0	12	1868	3006	3624	0.0	634
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	48.953	621	317	0	6	1868	3733	4353	0.0	620
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	47.749	622	325	0	3	1868	3975	4596	0.0	610
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	48.714	622	318	1	6	1868	2031	2652	0.0	600
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	47.334	619	326	0	12	1868	4464	5082	0.0	592
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	47.173	619	327	0	12	1868	4950	5568	0.0	588
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	47.673	623	324	2	6	1868	1787	2409	0.0	583
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	46.656	613	327	0	30	1868	4227	4839	0.0	577
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	46.656	613	327	0	30	1868	4713	5325	0.0	576
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	47.635	613	320	1	30	1868	5199	5810	0.0	571
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	46.500	600	319	2	24	1817	1549	2148	1.08e-178	564
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	46.515	617	328	2	24	1868	1305	1921	2.22e-177	560
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	45.981	622	334	2	9	1868	1056	1677	3.84e-171	542
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	44.283	621	344	2	12	1868	813	1433	2.67e-160	511
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	43.942	619	345	2	12	1868	5436	6052	2.64e-158	505
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	37.500	624	386	3	3	1868	5676	6297	3.51e-126	412
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	37.340	624	386	2	12	1868	566	1189	1.44e-125	410
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	32.805	631	412	6	3	1871	5917	6543	2.53e-95	323
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	32.143	644	401	9	9	1871	316	946	8.28e-86	295
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	26.457	635	443	10	12	1871	6410	7035	5.46e-48	183
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	27.852	596	388	13	105	1808	101	682	8.34e-48	183
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	25.394	634	415	10	30	1787	6661	7284	2.31e-40	160
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	23.645	609	416	13	42	1787	6911	7497	1.52e-31	133
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	23.849	608	413	18	87	1871	7562	8132	1.59e-25	114
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	23.323	626	417	17	60	1871	7269	7853	3.77e-23	107
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	22.710	524	306	13	372	1787	86	562	4.88e-18	90.9
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	24.583	659	395	21	27	1787	181	809	1.23e-16	86.3
PMZ_0007748-RA	gi|530370437|ref|XP_005246654.1|	23.188	552	352	16	39	1592	7728	8241	6.53e-13	74.3
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	52.412	622	296	0	3	1868	3489	4110	0.0	668
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	51.373	619	301	0	12	1868	3249	3867	0.0	648
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	51.047	621	304	0	6	1868	2518	3138	0.0	647
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	50.564	621	307	0	6	1868	2761	3381	0.0	639
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	51.047	621	304	0	6	1868	2275	2895	0.0	636
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	50.565	619	306	0	12	1868	3006	3624	0.0	634
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	48.953	621	317	0	6	1868	3733	4353	0.0	620
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	47.749	622	325	0	3	1868	3975	4596	0.0	610
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	48.714	622	318	1	6	1868	2031	2652	0.0	600
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	47.334	619	326	0	12	1868	4464	5082	0.0	592
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	47.173	619	327	0	12	1868	4950	5568	0.0	588
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	47.673	623	324	2	6	1868	1787	2409	0.0	583
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	46.656	613	327	0	30	1868	4227	4839	0.0	577
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	46.656	613	327	0	30	1868	4713	5325	0.0	576
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	47.635	613	320	1	30	1868	5199	5810	0.0	571
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	46.500	600	319	2	24	1817	1549	2148	9.56e-179	564
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	46.515	617	328	2	24	1868	1305	1921	2.02e-177	560
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	45.981	622	334	2	9	1868	1056	1677	3.30e-171	542
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	44.283	621	344	2	12	1868	813	1433	2.26e-160	511
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	43.942	619	345	2	12	1868	5436	6052	2.28e-158	505
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	37.500	624	386	3	3	1868	5676	6297	3.01e-126	412
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	37.340	624	386	2	12	1868	566	1189	1.26e-125	411
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	32.805	631	412	6	3	1871	5917	6543	2.26e-95	323
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	32.143	644	401	9	9	1871	316	946	7.25e-86	295
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	26.457	635	443	10	12	1871	6410	7035	5.03e-48	183
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	27.852	596	388	13	105	1808	101	682	7.68e-48	183
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	25.394	634	415	10	30	1787	6661	7284	2.23e-40	160
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	23.645	609	416	13	42	1787	6911	7497	1.51e-31	133
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	24.178	608	411	18	87	1871	7562	8132	2.65e-26	117
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	23.323	626	417	17	60	1871	7269	7853	3.67e-23	107
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	22.710	524	306	13	372	1787	86	562	4.33e-18	90.9
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	24.583	659	395	21	27	1787	181	809	1.13e-16	86.3
PMZ_0007748-RA	gi|530370435|ref|XP_005246653.1|	23.455	550	353	16	39	1592	7728	8241	2.63e-12	72.4
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	52.412	622	296	0	3	1868	3489	4110	0.0	668
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	51.373	619	301	0	12	1868	3249	3867	0.0	648
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	51.047	621	304	0	6	1868	2518	3138	0.0	647
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	50.564	621	307	0	6	1868	2761	3381	0.0	639
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	51.047	621	304	0	6	1868	2275	2895	0.0	636
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	50.565	619	306	0	12	1868	3006	3624	0.0	634
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	48.953	621	317	0	6	1868	3733	4353	0.0	620
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	47.749	622	325	0	3	1868	3975	4596	0.0	610
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	48.714	622	318	1	6	1868	2031	2652	0.0	600
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	47.334	619	326	0	12	1868	4464	5082	0.0	592
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	47.173	619	327	0	12	1868	4950	5568	0.0	588
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	47.673	623	324	2	6	1868	1787	2409	0.0	583
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	46.656	613	327	0	30	1868	4227	4839	0.0	577
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	46.656	613	327	0	30	1868	4713	5325	0.0	576
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	47.635	613	320	1	30	1868	5199	5810	0.0	571
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	46.500	600	319	2	24	1817	1549	2148	1.14e-178	564
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	46.515	617	328	2	24	1868	1305	1921	2.36e-177	560
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	45.981	622	334	2	9	1868	1056	1677	4.23e-171	542
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	44.283	621	344	2	12	1868	813	1433	2.99e-160	511
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	43.942	619	345	2	12	1868	5436	6052	2.56e-158	505
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	37.500	624	386	3	3	1868	5676	6297	3.26e-126	412
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	37.340	624	386	2	12	1868	566	1189	1.57e-125	410
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	32.805	631	412	6	3	1871	5917	6543	2.44e-95	323
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	32.143	644	401	9	9	1871	316	946	8.60e-86	295
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	26.457	635	443	10	12	1871	6410	7035	5.31e-48	183
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	27.852	596	388	13	105	1808	101	682	8.04e-48	183
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	25.394	634	415	10	30	1787	6661	7284	2.38e-40	160
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	23.645	609	416	13	42	1787	6911	7497	1.54e-31	133
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	23.849	608	413	17	87	1871	7562	8132	3.67e-26	116
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	23.323	626	417	17	60	1871	7269	7853	3.87e-23	107
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	22.710	524	306	13	372	1787	86	562	4.67e-18	90.9
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	24.583	659	395	21	27	1787	181	809	1.27e-16	86.3
PMZ_0007748-RA	gi|530370431|ref|XP_005246651.1|	23.840	474	314	16	186	1592	7841	8272	5.85e-13	74.3
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	52.412	622	296	0	3	1868	3489	4110	0.0	668
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	51.373	619	301	0	12	1868	3249	3867	0.0	648
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	51.047	621	304	0	6	1868	2518	3138	0.0	647
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	50.564	621	307	0	6	1868	2761	3381	0.0	639
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	51.047	621	304	0	6	1868	2275	2895	0.0	636
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	50.565	619	306	0	12	1868	3006	3624	0.0	634
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	48.953	621	317	0	6	1868	3733	4353	0.0	620
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	47.749	622	325	0	3	1868	3975	4596	0.0	610
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	48.714	622	318	1	6	1868	2031	2652	0.0	600
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	47.334	619	326	0	12	1868	4464	5082	0.0	592
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	47.173	619	327	0	12	1868	4950	5568	0.0	588
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	47.673	623	324	2	6	1868	1787	2409	0.0	583
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	46.656	613	327	0	30	1868	4227	4839	0.0	577
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	46.656	613	327	0	30	1868	4713	5325	0.0	576
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	47.635	613	320	1	30	1868	5199	5810	0.0	571
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	46.500	600	319	2	24	1817	1549	2148	1.16e-178	564
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	46.515	617	328	2	24	1868	1305	1921	2.33e-177	560
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	45.981	622	334	2	9	1868	1056	1677	4.15e-171	542
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	44.283	621	344	2	12	1868	813	1433	2.99e-160	511
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	43.942	619	345	2	12	1868	5436	6052	2.51e-158	505
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	37.500	624	386	3	3	1868	5676	6297	3.22e-126	412
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	37.340	624	386	2	12	1868	566	1189	1.55e-125	410
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	32.805	631	412	6	3	1871	5917	6543	2.44e-95	323
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	32.143	644	401	9	9	1871	316	946	8.85e-86	295
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	26.457	635	443	10	12	1871	6410	7035	5.03e-48	183
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	27.852	596	388	13	105	1808	101	682	8.12e-48	183
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	25.394	634	415	10	30	1787	6661	7284	2.38e-40	160
PMZ_0007748-RA	gi|530370429|ref|XP_005246650.1|	23.645	609	416	13	42	1787	6911	7497	1.43e-31	133
